noise,visibility,distance,n_fixation,searcher
0.05,7.0,3.969,19,random
0.05,7.0,3.969,25,random
0.05,7.0,3.969,12,random
0.05,7.0,3.969,15,random
0.2,7.0,3.969,17,random
0.2,7.0,3.969,14,random
0.2,7.0,3.969,13,random
0.2,7.0,3.969,11,random
0.2,7.0,3.969,10,random
0.2,7.0,3.969,8,random
0.2,7.0,3.969,11,random
0.2,7.0,3.969,3,random
0.2,7.0,3.969,15,random
0.2,7.0,3.969,5,random
0.2,7.0,3.969,23,random
0.2,7.0,3.969,15,random
0.2,7.0,3.969,12,random
0.2,7.0,3.969,8,random
0.2,7.0,3.969,9,random
0.2,7.0,3.969,14,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,24,random
0.2,7.0,3.969,14,random
0.2,7.0,3.969,7,random
0.2,7.0,3.969,19,random
0.2,7.0,3.969,7,random
0.2,7.0,3.969,6,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,7,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,14,random
0.2,7.0,3.969,5,random
0.2,7.0,3.969,16,random
0.2,7.0,3.969,16,random
0.2,7.0,3.969,15,random
0.2,7.0,3.969,20,random
0.2,7.0,3.969,3,random
0.2,7.0,3.969,5,random
0.2,7.0,3.969,3,random
0.2,7.0,3.969,10,random
0.2,7.0,3.969,11,random
0.2,7.0,3.969,11,random
0.2,7.0,3.969,3,random
0.2,7.0,3.969,7,random
0.2,7.0,3.969,7,random
0.2,7.0,3.969,13,random
0.2,7.0,3.969,9,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,12,random
0.2,7.0,3.969,12,random
0.2,7.0,3.969,15,random
0.2,7.0,3.969,4,random
0.2,7.0,3.969,11,random
0.05,3.0,3.0,25,random
0.05,3.0,3.0,16,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,17,random
0.05,3.0,3.0,16,random
0.05,3.0,3.0,12,random
0.05,3.0,3.0,15,random
0.05,3.0,3.0,28,random
0.05,3.0,3.0,26,random
0.05,3.0,3.0,9,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,10,random
0.05,3.0,3.0,25,random
0.05,3.0,3.0,14,random
0.05,3.0,3.0,19,random
0.05,3.0,3.0,24,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,17,random
0.05,3.0,3.0,27,random
0.05,3.0,3.0,19,random
0.05,3.0,3.0,27,random
0.05,3.0,3.0,24,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,29,random
0.05,3.0,3.0,16,random
0.05,3.0,3.0,10,random
0.05,3.0,3.0,25,random
0.05,3.0,3.0,17,random
0.05,3.0,3.0,14,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,6,random
0.05,3.0,3.0,13,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,23,random
0.05,3.0,3.0,14,random
0.05,3.0,3.0,15,random
0.05,3.0,3.0,27,random
0.05,3.0,3.0,10,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,20,random
0.05,3.0,3.0,3,random
0.05,3.0,3.0,21,random
0.05,3.0,3.0,6,random
0.05,3.0,3.0,9,random
0.05,3.0,3.0,17,random
0.05,3.0,3.0,30,random
0.05,3.0,3.0,17,random
0.05,3.0,3.0,25,random
0.05,3.0,3.0,28,random
0.05,3.0,3.0,30,random
0.2,3.0,3.0,16,random
0.2,3.0,3.0,10,random
0.2,3.0,3.0,23,random
0.2,3.0,3.0,24,random
0.2,3.0,3.0,11,random
0.2,3.0,3.0,10,random
0.2,3.0,3.0,10,random
0.2,3.0,3.0,10,random
0.2,3.0,3.0,14,random
0.2,3.0,3.0,30,random
0.2,3.0,3.0,6,random
0.2,3.0,3.0,21,random
0.2,3.0,3.0,9,random
0.2,3.0,3.0,14,random
0.2,3.0,3.0,16,random
0.2,3.0,3.0,13,random
0.2,3.0,3.0,12,random
0.2,3.0,3.0,27,random
0.2,3.0,3.0,8,random
0.2,3.0,3.0,11,random
0.2,3.0,3.0,11,random
0.2,3.0,3.0,7,random
0.2,3.0,3.0,21,random
0.2,3.0,3.0,13,random
0.2,3.0,3.0,11,random
0.2,3.0,3.0,23,random
0.2,3.0,3.0,30,random
0.2,3.0,3.0,3,random
0.2,3.0,3.0,13,random
0.2,3.0,3.0,9,random
0.2,3.0,3.0,10,random
0.2,3.0,3.0,11,random
0.2,3.0,3.0,12,random
0.2,3.0,3.0,9,random
0.2,3.0,3.0,5,random
0.2,3.0,3.0,15,random
0.2,3.0,3.0,21,random
0.2,3.0,3.0,12,random
0.2,3.0,3.0,18,random
0.2,3.0,3.0,30,random
0.2,3.0,3.0,30,random
0.2,3.0,3.0,23,random
0.2,3.0,3.0,18,random
0.2,3.0,3.0,19,random
0.2,3.0,3.0,29,random
0.2,3.0,3.0,13,random
0.2,3.0,3.0,17,random
0.2,3.0,3.0,19,random
0.2,3.0,3.0,21,random
0.2,3.0,3.0,17,random
0.05,3.5,3.0,28,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,5,random
0.05,3.5,3.0,15,random
0.05,3.5,3.0,25,random
0.05,3.5,3.0,24,random
0.05,3.5,3.0,21,random
0.05,3.5,3.0,17,random
0.05,3.5,3.0,8,random
0.05,3.5,3.0,18,random
0.05,3.5,3.0,23,random
0.05,3.5,3.0,14,random
0.05,3.5,3.0,27,random
0.05,3.5,3.0,18,random
0.05,3.5,3.0,19,random
0.05,3.5,3.0,20,random
0.05,3.5,3.0,14,random
0.05,3.5,3.0,24,random
0.05,3.5,3.0,25,random
0.05,3.5,3.0,23,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,9,random
0.05,3.5,3.0,9,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,20,random
0.05,3.5,3.0,4,random
0.05,3.5,3.0,6,random
0.05,3.5,3.0,9,random
0.05,3.5,3.0,13,random
0.05,3.5,3.0,11,random
0.05,3.5,3.0,12,random
0.05,3.5,3.0,26,random
0.05,3.5,3.0,27,random
0.05,3.5,3.0,13,random
0.05,3.5,3.0,15,random
0.05,3.5,3.0,15,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,4,random
0.05,3.5,3.0,12,random
0.05,3.5,3.0,13,random
0.05,3.5,3.0,23,random
0.05,3.5,3.0,19,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,16,random
0.05,3.5,3.0,22,random
0.05,3.5,3.0,19,random
0.05,3.5,3.0,14,random
0.05,3.5,3.0,30,random
0.05,3.5,3.0,8,random
0.2,3.5,3.0,30,random
0.2,3.5,3.0,19,random
0.2,3.5,3.0,13,random
0.2,3.5,3.0,24,random
0.2,3.5,3.0,18,random
0.2,3.5,3.0,9,random
0.2,3.5,3.0,5,random
0.2,3.5,3.0,30,random
0.2,3.5,3.0,30,random
0.2,3.5,3.0,22,random
0.2,3.5,3.0,15,random
0.2,3.5,3.0,28,random
0.2,3.5,3.0,15,random
0.2,3.5,3.0,15,random
0.2,3.5,3.0,8,random
0.2,3.5,3.0,13,random
0.2,3.5,3.0,8,random
0.2,3.5,3.0,13,random
0.2,3.5,3.0,15,random
0.2,3.5,3.0,22,random
0.2,3.5,3.0,21,random
0.2,3.5,3.0,17,random
0.2,3.5,3.0,10,random
0.2,3.5,3.0,28,random
0.2,3.5,3.0,11,random
0.2,3.5,3.0,11,random
0.2,3.5,3.0,6,random
0.2,3.5,3.0,20,random
0.2,3.5,3.0,19,random
0.2,3.5,3.0,21,random
0.2,3.5,3.0,30,random
0.2,3.5,3.0,17,random
0.2,3.5,3.0,25,random
0.2,3.5,3.0,26,random
0.2,3.5,3.0,14,random
0.2,3.5,3.0,30,random
0.2,3.5,3.0,9,random
0.2,3.5,3.0,25,random
0.2,3.5,3.0,10,random
0.2,3.5,3.0,21,random
0.2,3.5,3.0,9,random
0.2,3.5,3.0,9,random
0.2,3.5,3.0,24,random
0.2,3.5,3.0,12,random
0.2,3.5,3.0,6,random
0.2,3.5,3.0,7,random
0.2,3.5,3.0,15,random
0.2,3.5,3.0,20,random
0.2,3.5,3.0,12,random
0.2,3.5,3.0,16,random
0.05,4.0,3.0,20,random
0.05,4.0,3.0,10,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,23,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,15,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,15,random
0.05,4.0,3.0,9,random
0.05,4.0,3.0,13,random
0.05,4.0,3.0,18,random
0.05,4.0,3.0,12,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,8,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,11,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,21,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,8,random
0.05,4.0,3.0,14,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,7,random
0.05,4.0,3.0,10,random
0.05,4.0,3.0,12,random
0.05,4.0,3.0,8,random
0.05,4.0,3.0,7,random
0.05,4.0,3.0,21,random
0.05,4.0,3.0,9,random
0.05,4.0,3.0,20,random
0.05,4.0,3.0,27,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,21,random
0.05,4.0,3.0,11,random
0.05,4.0,3.0,29,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,22,random
0.05,4.0,3.0,16,random
0.05,4.0,3.0,12,random
0.05,4.0,3.0,30,random
0.05,4.0,3.0,7,random
0.05,4.0,3.0,19,random
0.05,4.0,3.0,18,random
0.05,4.0,3.0,18,random
0.05,4.0,3.0,9,random
0.05,4.0,3.0,6,random
0.05,4.0,3.0,7,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,9,random
0.2,4.0,3.0,14,random
0.2,4.0,3.0,23,random
0.2,4.0,3.0,14,random
0.2,4.0,3.0,21,random
0.2,4.0,3.0,9,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,10,random
0.2,4.0,3.0,6,random
0.2,4.0,3.0,17,random
0.2,4.0,3.0,20,random
0.2,4.0,3.0,18,random
0.2,4.0,3.0,18,random
0.2,4.0,3.0,13,random
0.2,4.0,3.0,3,random
0.2,4.0,3.0,27,random
0.2,4.0,3.0,22,random
0.2,4.0,3.0,13,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,12,random
0.2,4.0,3.0,5,random
0.2,4.0,3.0,14,random
0.2,4.0,3.0,15,random
0.2,4.0,3.0,10,random
0.2,4.0,3.0,4,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,21,random
0.2,4.0,3.0,8,random
0.2,4.0,3.0,9,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,16,random
0.2,4.0,3.0,21,random
0.2,4.0,3.0,20,random
0.2,4.0,3.0,20,random
0.2,4.0,3.0,10,random
0.2,4.0,3.0,7,random
0.2,4.0,3.0,30,random
0.2,4.0,3.0,27,random
0.2,4.0,3.0,6,random
0.2,4.0,3.0,24,random
0.2,4.0,3.0,11,random
0.2,4.0,3.0,5,random
0.2,4.0,3.0,30,random
0.2,4.0,3.0,5,random
0.2,4.0,3.0,5,random
0.2,4.0,3.0,19,random
0.2,4.0,3.0,14,random
0.2,4.0,3.0,14,random
0.2,4.0,3.0,18,random
0.05,5.0,3.0,15,random
0.05,5.0,3.0,6,random
0.05,5.0,3.0,5,random
0.05,5.0,3.0,13,random
0.05,5.0,3.0,12,random
0.05,5.0,3.0,25,random
0.05,5.0,3.0,30,random
0.05,5.0,3.0,8,random
0.05,5.0,3.0,6,random
0.05,5.0,3.0,16,random
0.05,5.0,3.0,8,random
0.05,5.0,3.0,9,random
0.05,5.0,3.0,13,random
0.05,5.0,3.0,13,random
0.05,5.0,3.0,4,random
0.05,5.0,3.0,21,random
0.05,5.0,3.0,28,random
0.05,5.0,3.0,8,random
0.05,5.0,3.0,29,random
0.05,5.0,3.0,12,random
0.05,5.0,3.0,14,random
0.05,5.0,3.0,6,random
0.05,5.0,3.0,11,random
0.05,5.0,3.0,6,random
0.05,5.0,3.0,10,random
0.05,5.0,3.0,24,random
0.05,5.0,3.0,30,random
0.05,5.0,3.0,10,random
0.05,5.0,3.0,7,random
0.05,5.0,3.0,13,random
0.05,5.0,3.0,13,random
0.05,5.0,3.0,16,random
0.05,5.0,3.0,4,random
0.05,5.0,3.0,7,random
0.05,5.0,3.0,18,random
0.05,5.0,3.0,18,random
0.05,5.0,3.0,10,random
0.05,5.0,3.0,10,random
0.05,5.0,3.0,25,random
0.05,5.0,3.0,5,random
0.05,5.0,3.0,9,random
0.05,5.0,3.0,23,random
0.05,5.0,3.0,24,random
0.05,5.0,3.0,9,random
0.05,5.0,3.0,18,random
0.05,5.0,3.0,16,random
0.05,5.0,3.0,3,random
0.05,5.0,3.0,2,random
0.05,5.0,3.0,29,random
0.05,5.0,3.0,19,random
0.2,5.0,3.0,10,random
0.2,5.0,3.0,11,random
0.2,5.0,3.0,3,random
0.2,5.0,3.0,17,random
0.2,5.0,3.0,4,random
0.2,5.0,3.0,5,random
0.2,5.0,3.0,5,random
0.2,5.0,3.0,6,random
0.2,5.0,3.0,8,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,7,random
0.2,5.0,3.0,9,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,9,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,6,random
0.2,5.0,3.0,11,random
0.2,5.0,3.0,17,random
0.2,5.0,3.0,18,random
0.2,5.0,3.0,17,random
0.2,5.0,3.0,2,random
0.2,5.0,3.0,13,random
0.2,5.0,3.0,15,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,17,random
0.2,5.0,3.0,5,random
0.2,5.0,3.0,4,random
0.2,5.0,3.0,3,random
0.2,5.0,3.0,9,random
0.2,5.0,3.0,15,random
0.2,5.0,3.0,19,random
0.2,5.0,3.0,10,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,10,random
0.2,5.0,3.0,11,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,11,random
0.2,5.0,3.0,18,random
0.2,5.0,3.0,6,random
0.2,5.0,3.0,13,random
0.2,5.0,3.0,5,random
0.2,5.0,3.0,13,random
0.2,5.0,3.0,19,random
0.2,5.0,3.0,5,random
0.2,5.0,3.0,8,random
0.2,5.0,3.0,11,random
0.2,5.0,3.0,16,random
0.2,5.0,3.0,12,random
0.2,5.0,3.0,13,random
0.05,6.0,3.0,9,random
0.05,6.0,3.0,8,random
0.05,6.0,3.0,26,random
0.05,6.0,3.0,22,random
0.05,6.0,3.0,25,random
0.05,6.0,3.0,8,random
0.05,6.0,3.0,7,random
0.05,6.0,3.0,18,random
0.05,6.0,3.0,9,random
0.05,6.0,3.0,29,random
0.05,6.0,3.0,6,random
0.05,6.0,3.0,5,random
0.05,6.0,3.0,4,random
0.05,6.0,3.0,6,random
0.05,6.0,3.0,23,random
0.05,6.0,3.0,8,random
0.05,6.0,3.0,3,random
0.05,6.0,3.0,8,random
0.05,6.0,3.0,5,random
0.05,6.0,3.0,13,random
0.05,6.0,3.0,16,random
0.05,6.0,3.0,16,random
0.05,6.0,3.0,6,random
0.05,6.0,3.0,29,random
0.05,6.0,3.0,28,random
0.05,6.0,3.0,4,random
0.05,6.0,3.0,16,random
0.05,6.0,3.0,10,random
0.05,6.0,3.0,11,random
0.05,6.0,3.0,5,random
0.05,6.0,3.0,5,random
0.05,6.0,3.0,30,random
0.05,6.0,3.0,12,random
0.05,6.0,3.0,12,random
0.05,6.0,3.0,30,random
0.05,6.0,3.0,26,random
0.05,6.0,3.0,7,random
0.05,6.0,3.0,9,random
0.05,6.0,3.0,30,random
0.05,6.0,3.0,10,random
0.05,6.0,3.0,15,random
0.05,6.0,3.0,9,random
0.05,6.0,3.0,30,random
0.05,6.0,3.0,27,random
0.05,6.0,3.0,9,random
0.05,6.0,3.0,5,random
0.05,6.0,3.0,29,random
0.05,6.0,3.0,2,random
0.05,6.0,3.0,6,random
0.05,6.0,3.0,10,random
0.2,6.0,3.0,13,random
0.2,6.0,3.0,9,random
0.2,6.0,3.0,12,random
0.2,6.0,3.0,11,random
0.2,6.0,3.0,13,random
0.2,6.0,3.0,8,random
0.2,6.0,3.0,6,random
0.2,6.0,3.0,24,random
0.2,6.0,3.0,11,random
0.2,6.0,3.0,21,random
0.2,6.0,3.0,28,random
0.2,6.0,3.0,15,random
0.2,6.0,3.0,7,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,13,random
0.2,6.0,3.0,11,random
0.2,6.0,3.0,6,random
0.2,6.0,3.0,4,random
0.2,6.0,3.0,5,random
0.2,6.0,3.0,26,random
0.2,6.0,3.0,7,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,9,random
0.2,6.0,3.0,16,random
0.2,6.0,3.0,10,random
0.2,6.0,3.0,8,random
0.2,6.0,3.0,6,random
0.2,6.0,3.0,4,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,11,random
0.2,6.0,3.0,6,random
0.2,6.0,3.0,4,random
0.2,6.0,3.0,4,random
0.2,6.0,3.0,10,random
0.2,6.0,3.0,5,random
0.2,6.0,3.0,9,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,16,random
0.2,6.0,3.0,14,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,14,random
0.2,6.0,3.0,27,random
0.2,6.0,3.0,4,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,6,random
0.2,6.0,3.0,2,random
0.2,6.0,3.0,12,random
0.2,6.0,3.0,3,random
0.2,6.0,3.0,21,random
0.2,6.0,3.0,4,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,3,random
0.05,7.0,3.0,17,random
0.05,7.0,3.0,16,random
0.05,7.0,3.0,23,random
0.05,7.0,3.0,6,random
0.05,7.0,3.0,2,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,22,random
0.05,7.0,3.0,3,random
0.05,7.0,3.0,30,random
0.05,7.0,3.0,10,random
0.05,7.0,3.0,16,random
0.05,7.0,3.0,13,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,13,random
0.05,7.0,3.0,3,random
0.05,7.0,3.0,9,random
0.05,7.0,3.0,7,random
0.05,7.0,3.0,30,random
0.05,7.0,3.0,13,random
0.05,7.0,3.0,9,random
0.05,7.0,3.0,20,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,11,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,4,random
0.05,7.0,3.0,6,random
0.05,7.0,3.0,12,random
0.05,7.0,3.0,7,random
0.05,7.0,3.0,7,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,8,random
0.05,7.0,3.0,3,random
0.05,7.0,3.0,21,random
0.05,7.0,3.0,19,random
0.05,7.0,3.0,11,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,17,random
0.05,7.0,3.0,13,random
0.05,7.0,3.0,15,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,5,random
0.05,7.0,3.0,27,random
0.05,7.0,3.0,3,random
0.05,7.0,3.0,18,random
0.2,7.0,3.0,7,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,9,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,8,random
0.2,7.0,3.0,13,random
0.2,7.0,3.0,6,random
0.2,7.0,3.0,13,random
0.2,7.0,3.0,18,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,6,random
0.2,7.0,3.0,11,random
0.2,7.0,3.0,2,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,4,random
0.2,7.0,3.0,2,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,8,random
0.2,7.0,3.0,3,random
0.2,7.0,3.0,20,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,6,random
0.2,7.0,3.0,9,random
0.2,7.0,3.0,20,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,11,random
0.2,7.0,3.0,9,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,9,random
0.2,7.0,3.0,4,random
0.2,7.0,3.0,18,random
0.2,7.0,3.0,11,random
0.2,7.0,3.0,6,random
0.2,7.0,3.0,11,random
0.2,7.0,3.0,12,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,10,random
0.2,7.0,3.0,11,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,2,random
0.2,7.0,3.0,2,random
0.2,7.0,3.0,6,random
0.2,7.0,3.0,2,random
0.2,7.0,3.0,14,random
0.2,7.0,3.0,5,random
0.2,7.0,3.0,14,random
0.2,7.0,3.0,10,random
0.05,3.0,1.5,6,random
0.05,3.0,1.5,17,random
0.05,3.0,1.5,30,random
0.05,3.0,1.5,8,random
0.05,3.0,1.5,16,random
0.05,3.0,1.5,10,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,7,random
0.05,3.0,1.5,10,random
0.05,3.0,1.5,13,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,9,random
0.05,3.0,1.5,9,random
0.05,3.0,1.5,16,random
0.05,3.0,1.5,7,random
0.05,3.0,1.5,15,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,14,random
0.05,3.0,1.5,14,random
0.05,3.0,1.5,20,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,10,random
0.05,3.0,1.5,8,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,16,random
0.05,3.0,1.5,13,random
0.05,3.0,1.5,13,random
0.05,3.0,1.5,13,random
0.05,3.0,1.5,17,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,8,random
0.05,3.0,1.5,10,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,21,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,15,random
0.05,3.0,1.5,19,random
0.05,3.0,1.5,7,random
0.05,3.0,1.5,11,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,14,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,14,random
0.05,3.0,1.5,4,random
0.05,3.0,1.5,12,random
0.05,3.0,1.5,13,random
0.05,3.0,1.5,10,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,11,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,11,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,13,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,11,random
0.2,3.0,1.5,9,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,11,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,9,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,7,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,6,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,5,random
0.2,3.0,1.5,10,random
0.2,3.0,1.5,8,random
0.2,3.0,1.5,9,random
0.2,3.0,1.5,12,random
0.2,3.0,1.5,11,random
0.05,3.5,1.5,6,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,13,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,12,random
0.05,3.5,1.5,12,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,13,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,14,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,3,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,12,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,10,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,6,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,6,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,18,random
0.05,3.5,1.5,7,random
0.05,3.5,1.5,8,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,6,random
0.05,3.5,1.5,9,random
0.05,3.5,1.5,6,random
0.05,3.5,1.5,5,random
0.05,3.5,1.5,11,random
0.05,3.5,1.5,9,random
0.05,3.5,1.5,14,random
0.2,3.5,1.5,12,random
0.2,3.5,1.5,4,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,3,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,2,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,8,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,8,random
0.2,3.5,1.5,4,random
0.2,3.5,1.5,8,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,10,random
0.2,3.5,1.5,4,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,9,random
0.2,3.5,1.5,9,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,7,random
0.2,3.5,1.5,8,random
0.2,3.5,1.5,4,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,7,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,7,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,4,random
0.2,3.5,1.5,5,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.2,3.5,1.5,6,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,4,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,5,random
0.05,4.0,1.5,9,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,8,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,8,random
0.05,4.0,1.5,8,random
0.05,4.0,1.5,3,random
0.05,4.0,1.5,6,random
0.05,4.0,1.5,11,random
0.05,4.0,1.5,6,random
0.05,4.0,1.5,7,random
0.05,4.0,1.5,6,random
0.05,4.0,1.5,10,random
0.05,4.0,1.5,9,random
